Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
13512.99,13727.72,978088.93,48,24,0,7.520363,1.675443,0.84949,40.77550829,-0.56487073,34151.03071,1462.859647,0,7,33,0
8.96,93666.95,936759.1,10,10,0,250,104.640485,104.637461,1046.374614,0.03023452,6.66E-16,0,0,0,1,0
21727.78,26187.15,535982.97,9,13,0,0.229868,0.121112,0.173458,1.56111967,0.013336545,33.10551816,0,0,0,4,0
24.85,0.45,75.45,3,2,0,88.992069,50.5,33.666155,100.9984639,0.001536086,0,0,0,0,0,0
17163.1,8592.65,566559.85,25,16,0,0.752225,0.418954,0.267365,6.684120548,0.019143125,1664.751496,1664.751496,0,5,4,0
1384.59,51810.42,162354.2,5,3,0,5,1.703333,1,5,0.11,11476.3437,10000,0,1,6,0
0,238.94,718.08,1,3,0,0.08,0.036333,0.106154,0.10615353,0.00284647,0,0,0,0,0,0
163.23,0.33,327.12,2,2,0,84.831333,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
161.23,0,322.47,2,1,0,101,101,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
164.14,0.82,329.92,2,2,0,97.171619,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
9522.97,10178.22,729293.67,52,23,0,39.995,9.23219,5.249038,272.95,-60.60962247,1159440.999,129085,0,5,36,0
21.86,0,65.57,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
50.83,32724.85,1047500.25,6,32,0,6.044853,0.877702,4.680761,28.08456309,0.001909104,1086.344364,0,0,0,10,0
0,1643.35,226781.67,0,138,1,3.196095,1.215259,0,0,167.7057364,2.46280697,0,0,0,2,0
2.86,45412.54,499569.4,11,11,0,149.5,44.372727,44.372299,488.095286,0.004714025,0,0,0,0,0,0
0,0,57.45,1,1,0,0.227921,0.227921,0.227417,0.22741703,0.000504,0,0,0,0,0,0
2.42,0,4.83,2,1,0,634.240264,634.240264,317.119661,634.2393211,0.000943273,0,0,0,0,0,0
90.06,30.22,482434.07,4095,3760,0,81.6,1.856024,1.711818,7009.894083,-31.24386844,602.8939549,0,0,0,2,0
0,0,3.2,1,1,0,0.220311,0.220311,0.219471,0.21947112,0.00084,0,0,0,0,0,0
0,1267.18,291451.1,0,230,1,2.119727,0.951296,0,0,218.7980157,3.470693463,0,0,0,2,0
2768.89,40878.12,933412.13,219,8,0,11.065298,1.888575,0.097941,21.44906244,-6.340460714,1737.016576,4154.768793,0,2,7,0
4918.97,16508.71,348894.37,24,14,0,8.680091,4.402712,2.566895,61.60547198,0.032500381,10330.57848,8778.578476,0,3,4,0
3768.17,8657.45,92273.45,13,5,0,0.939,0.257295,0.003077,0.04,1.2464765,255.5265485,0,0,0,8,0
2.18,0.23,9.17,4,2,0,1344.608987,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,3194.06,226778.2,0,71,1,1.199734,0.31,0,0,22.01002182,0.406961489,0,0,0,2,0
16.33,0,65.32,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
9.11,238.3,930101.23,3766,3759,0,15.210518,1.08402,1.08435,4083.66224,-8.829350292,10163.01,0,0,0,3,0
5762.04,16315.1,546166.42,24,25,0,150.999,27.614874,28.764805,690.3553081,0.016537066,83917.74911,75002,0,3,6,0
483.35,42.72,468699.97,921,551,0,77.261364,6.602262,4.131875,3805.456886,-167.6107093,3023996.158,3023386.006,0,361,21,0
154.77,0,309.53,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
6.47,0,19.42,3,2,0,1490.52389,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
22.84,0,68.53,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
163.21,0,326.42,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,2167.2,283902.75,0,131,1,0.763175,0.231123,0,0,30.27708374,30.14557794,0,0,0,4,0
0,2896.43,741486,0,256,1,3.252777,1.205148,0,0,308.517785,1.495404245,0,0,0,2,0
0,12333.54,148002.5,0,12,1,9.499416,3.923886,0,0,47.08662672,0.438443685,0,0,0,1,0
17415.12,48392.42,931014.72,9,16,0,6.176138,1.324886,2.333763,21.00386936,0.194307284,1.137182307,1.137182277,0,1,2,0
1.24,0.68,5.08,3,2,0,1577.669798,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,2073.65,319341.6,0,154,1,0.753431,0.342651,0,0,52.76819533,3.194789042,0,0,0,3,0
161.3,0,322.6,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
9913.28,17010.06,148810.28,3,7,0,24.245,9.245004,9.5,28.5,36.21502538,2186.296567,0,0,0,13,0
19.98,0,39.97,2,1,0,0.324175,0.324175,0.161481,0.322961556,0.001213464,2.8925,2.8925,0,1,1,0
0,17646.93,52940.8,0,3,1,6.999412,3.666302,0,0,10.99890696,0,0,0,0,0,0
5.87,0,17.62,3,2,0,1058.147615,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
480.48,184793.34,926369.08,5,5,0,22.277831,6.393652,6.393245,31.96622275,0.0020373,1999.45,1999.45,0,1,1,0
12.66,6583.46,778330.27,117,118,0,1000,39.145791,39.479742,4619.129868,0.073492292,0,0,0,0,0,0
1583.6,14202.66,91550.33,4,6,0,1.010165,0.704388,1.006638,4.02655003,0.199777735,422.9176556,0,0,0,6,0
160.21,0.3,321.02,2,2,0,85.650005,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
2.14,2.12,21254.62,1634,8366,0,149997.9988,466.146432,2365.208998,3864751.503,35029.548,3359245165,1499305.883,0,16,438,0
0,0,0,0,1,0,0.06687,0.06687,0,0,0.06686957,0,0,0,0,0,0
16.31,16789.75,336104.9,19,20,0,1.005856,0.952304,1.001177,19.02237018,0.023707311,0,0,0,0,0,0
21.68,0,65.03,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
793.52,1462.78,1316347.4,280,748,0,6.300559,0.787856,2.109545,590.6726647,-1.356702663,41066.55362,20168.87426,0,2,17,0
0,6479.6,226785.9,0,35,1,1.002227,0.81363,0,0,28.47704215,1.283016981,0,0,0,2,0
2999.87,5839.79,957521.1,253,34,0,34.402096,5.011673,1.837013,464.7643575,-294.3674652,113797259.3,63132471.6,0,12,35,0
2182.94,5581.62,504285.38,208,9,0,100,35.130243,6.576224,1367.854522,-1051.682337,793447.5392,294348.429,0,2,43,0
0,2151.61,200099.62,0,93,1,0.673985,0.239201,0,0,22.24573257,0.629238981,0,0,0,2,0
1573.6,1983.91,999152.8,84,437,0,66,1.431772,8.516212,715.3618,-89.67722876,2453586.712,2301198.935,0,11,40,0
0,2417.91,132985.05,0,55,1,2.436,1.234828,0,0,67.9155301,0.781816227,0,0,0,1,0
0,0,1.97,1,1,0,0.176135,0.176135,0.175505,0.17550494,0.00063,0,0,0,0,0,0
0,0,0,0,1,0,0.000664,0.000664,0,0,0.000663984,0,0,0,0,0,0
0.81,40538.29,162156.4,4,4,0,10.144463,6.546145,6.545641,26.18256523,0.00201584,0,0,0,0,0,0
24.16,0.18,72.85,3,2,0,83.905609,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,1563.89,226764.55,0,145,1,0.990691,0.366634,0,0,53.16195615,1.734470096,0,0,0,2,0
7816.8,4294.88,1010767.08,87,77,0,25,9.824947,10.394706,904.3394385,-147.8185092,25002,0,0,0,1,0
158.07,0.84,317.83,2,2,0,80.804466,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1941.17,250411.05,0,129,1,0.888213,0.332143,0,0,42.84639454,0.736591567,0,0,0,2,0
23.21,0.33,70.3,3,2,0,84.865945,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
9.68,2648.06,946039.25,344,356,0,28.79,0.553682,0.571426,196.5703753,0.540286125,0.01,0,0,0,2,0
0,2096.54,291418.95,0,139,1,1.759116,0.49797,0,0,69.21779839,2.959721615,0,0,0,2,0
3.92,0,11.77,3,2,0,1474.089848,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,2401.05,319339.87,0,133,1,1.388661,0.481076,0,0,63.98312638,1.112107255,0,0,0,1,0
2506.5,5401.77,173981.92,22,22,0,12.3566,3.093644,3.093117,68.04858426,0.011591948,1506.57721,1506.57721,0,2,1,0
164.08,0,328.15,2,1,0,101,101,50.499492,100.9989842,0.00101578,0,0,0,0,0,0
21.22,0,63.67,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,124.96,682390.27,0,5461,1,180.543075,3.277248,0,0,17897.04971,624.1347376,0,0,0,5,0
162.67,0.82,326.97,2,2,0,97.125107,50.5,50.499246,100.9984925,0.00150753,0,0,0,0,0,0
0,0,18.47,1,1,0,2.655173,2.655173,2.654553,2.6545532,0.00062,0,0,0,0,0,0
4212.31,164356.11,1011410.55,6,6,0,0.074,0.037003,0.035333,0.212,0.01001879,654.6444,0,0,0,5,0
11859.4,27657.75,920796.33,31,20,0,0.29,0.069901,0.035465,1.09940349,0.29861844,2919.245337,11.49,0,8,16,0
2.48,0,7.45,3,2,0,1356.251627,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
160.85,0.54,322.78,2,2,0,56.539361,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
162.92,0,325.83,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
25.67,0.49,78,3,2,0,69.868292,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,0,93.08,1,1,0,0.39067,0.39067,0.390197,0.390197244,0.000473186,0,0,0,0,0,0
0,5604.36,291426.48,0,52,1,1.004553,0.669844,0,0,34.83190827,1.241450217,0,0,0,1,0
0,0,47.62,1,1,0,0.035,0.035,0.034528,0.034528341,0.000471659,0,0,0,0,0,0
738.38,758.66,778799.4,578,464,0,645,25.254746,20.281562,11722.7429,-4.540886436,131039885.6,129990286.6,0,84,104,0
5450.02,8607.45,555420.95,34,43,0,149,20.867403,26.390598,897.2803285,0.018016049,0.053022557,0.053022557,0,1,1,0
22.26,0,66.78,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
162.05,0.5,325.1,2,2,0,85.020462,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
163.02,0,326.03,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
23.21,0,69.63,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
984.61,2518.76,87561.22,48,16,0,60.5586,11.342021,3.780111,181.4453111,0.0270302,2794.966336,2194.966257,0,7,4,0
800.54,3782.63,813543.02,161,181,0,39.99,2.49453,2.880664,463.7869,-12.27689455,224851.328,199198.9246,0,16,46,0
0,136.26,131657.12,1,2,0,0.244894,0.137447,0.274453,0.27445284,0.000441,0.020706735,0,0,0,1,0
0,0,0,0,1,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0
0,4562.06,319344.2,0,70,1,1.003054,0.84105,0,0,58.87351086,6.933787224,0,0,0,3,0
4751.72,7781.79,781966.58,27,84,0,85.244469,4.775108,14.855455,401.0972834,0.011816742,2171.721137,2.077583234,0,1,7,0
19507.26,68156.43,564996.67,8,6,0,120,39.095,29.320581,234.5646485,0.005351549,66.36434565,60.95013565,0,1,3,0
34.77,4933.56,248416.35,50,50,0,0.5,0.122227,0.121031,6.05155512,0.059783305,0,0,0,0,0,0
636.62,1056.25,768007.43,113,659,0,1635.79,8.878018,51.777827,5850.894501,-0.280664247,473.7096759,0,0,0,6,0
155.76,1619.3,1045320.87,5214,144,0,165.223152,57.076446,1.557115,8118.796052,100.2121315,394158.0635,20213.61432,0,13,37,0
0,0,3.03,1,1,0,0.1,0.1,0.09938,0.09938,0.00062,0,0,0,0,0,0
18.13,6.99,68.37,3,2,0,69.130803,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
13676.14,45637.72,684414.1,10,12,0,8.99,2.638899,3.165873,31.65873432,0.008055678,1500,2.80E-11,0,1,2,0
6034.56,3053.94,513891.02,72,26,0,49.706267,13.022715,4.967889,357.688,-19.0974224,1261978.417,1073811.546,0,8,41,0
16.9,0,50.7,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
17171.6,11439.07,1024381.72,45,22,0,121,32.896731,15.831052,712.397338,11.33075076,679605.7616,520532.6758,0,13,46,0
14.59,0,58.37,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
1924.15,5885.43,351431.32,45,45,0,2.494337,0.298309,0.297505,13.38772876,0.036154765,0,0,0,0,0,0
10777.03,25458.58,480903.52,21,10,0,50,16.278526,8.072238,169.517,-6.73174,769216,819264,0,4,7,0
0,0,32.03,1,1,0,5.994792,5.994792,5.994288,5.994287537,0.000504,0,0,0,0,0,0
161.28,0.4,323.75,2,3,0,80.89895,33.666667,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,2.12,1,1,0,1,1,0.999409,0.999408824,0.000591176,0,0,0,0,0,0
19892.7,5782.56,737414.95,33,14,0,26.154232,9.179741,4.013636,132.45,-3.93362403,83417.55936,4500.000001,0,6,39,0
163.9,0,327.8,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
3.27,4715.62,9437.78,2,2,0,0.242897,0.143031,0.142585,0.285170004,0.000891636,0,0,0,0,0,0
15,9732.68,126719.85,13,13,0,16.0504,7.410372,7.408293,96.30781408,0.02702468,0,0,0,0,0,0
2.38,0,7.15,3,2,0,1364.972074,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
23.39,0,70.17,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
55.57,68.37,680886.22,217,9783,0,29.19112,1.356686,59.705347,12956.06037,316.4014952,1127717.349,100,0,1,37,0
0,2031.71,201139,0,99,1,8.999,0.955405,0,0,94.58508922,2.060245703,0,0,0,2,0
0,0,1.72,1,1,0,0.1,0.1,0.099395,0.099395026,0.000604974,0,0,0,0,0,0
492.76,224404.42,901559.75,8,4,0,2.72,0.785745,0.392621,3.14096572,0.00201428,0,0,0,0,0,0
22.72,0,68.15,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
10561.92,53480.68,874130.45,22,12,0,6.995184,1.583038,0.950227,20.905,-1.908545093,593465.4085,41721.18,0,4,19,0
154657.51,0,463972.53,3,1,0,1.689931,1.689931,0.563002,1.689005218,0.000926142,0.127296273,0,0,0,1,0
2.73,6982.23,13969.9,2,2,0,40,28.507417,28.506997,57.01399362,0.00084,666,0,0,0,1,0
18.32,0,54.97,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
454.38,634.91,1017038.23,11,1594,0,0.201848,0.05328,2.452727,26.98,57.94754905,113234.3712,0,0,0,21,0
163.47,0.14,327.37,2,3,0,50.897156,33.666667,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
2752.07,26631.65,950313.48,55,30,0,54.569144,12.855549,7.042109,387.3159811,-1.64949904,11171.96614,10337.88329,0,7,20,0
0,0,0,0,1,0,8.5,8.5,0,0,8.5,827.9257096,0,0,0,10,0
0,0,3.2,1,1,0,19.99895,19.99895,19.99811,19.99811,0.00084,0,0,0,0,0,0
20.77,0,62.3,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
85.6,1272.51,803700.77,202,618,0,4,0.337962,1.033133,208.6929354,0.167448159,0.037866407,0,0,0,1,0
162.23,0.03,324.53,2,2,0,52.039698,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
9521.8,6496.51,548093.73,33,36,0,7.353151,1.002566,1.093283,36.0783452,0.014018347,202.2665294,0,0,0,1,0
8949.04,29806.07,468092.53,19,10,0,0.997565,0.34488,0.306535,5.824160497,-2.375356377,252154.2287,252142.6118,0,4,6,0
2.95,4257.15,59641.3,14,14,0,1.983838,0.941195,0.940775,13.17085659,0.00588,0,0,0,0,0,0
7.48,23684.7,142160.55,7,6,0,50,15.1225,12.961399,90.72979426,0.00520574,0,0,0,0,0,0
3610.63,48827.05,974652.08,13,19,0,10.338545,0.676096,0.987549,12.83814053,0.007690784,78.88375015,0,0,0,4,0
0,4627.71,319312.13,0,69,1,1.004336,0.801578,0,0,55.30887946,5.784249004,0,0,0,3,0
0,0,2.38,1,1,0,1.321723,1.321723,1.321251,1.321251014,0.000471636,0,0,0,0,0,0
155.95,0,311.9,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1757.99,226780.37,0,129,1,0.603231,0.250161,0,0,32.27078927,0.767837078,0,0,0,2,0
25.48,0.28,77.02,3,2,0,67.683989,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
19.43,0.38,78.88,4,3,0,55.99832,33.666667,25.249496,100.997984,0.002016,0,0,0,0,0,0
3832.66,20453.16,374458.65,39,11,0,27.197169,6.817887,4.359305,170.0128994,-95.01614472,118301.9718,132851.6624,0,7,16,0
20.52,0,61.55,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
5938.07,11706.47,429407.2,25,24,0,21.5,4.578251,4.394682,109.86704,0.010988961,71.64209499,71.64209499,0,1,1,0
23.98,761.55,1541063.2,1289,1983,0,14.99,0.659009,1.012759,1305.445757,1.368378233,476.3495028,0,0,0,10,0
18.77,138.96,1483.4,5,10,0,827.7191,95.226721,190.452969,952.2648429,0.002370218,0,0,0,0,0,0
0,2534.07,319292.87,0,126,1,0.370366,0.17766,0,0,22.38514299,5.037796577,0,0,0,3,0
159.14,0.69,319.67,2,2,0,55.870304,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
535.04,5922.75,994620.28,1704,14,0,4,1.598936,0.039659,67.57934222,-45.19423616,111350.2812,110850,0,5,9,0
13430.7,16340.08,940588.23,53,14,0,11.40347,5.325508,1.085525,57.53280983,17.02429577,67776.17189,14364.16324,0,5,45,0
0,1817.01,192603.35,0,106,1,0.540112,0.217013,0,0,23.0033331,0.438714575,0,0,0,2,0
3.65,197940.52,791776.7,4,4,0,1442.151866,418.361676,418.359309,1673.437235,0.009467107,0,0,0,0,0,0
106.33,0.21,319.4,3,2,0,78.412759,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,2412.23,226749.52,0,94,1,1.086713,0.42474,0,0,39.92552298,1.164349981,0,0,0,2,0
14.27,847.93,1727478.58,1978,2004,0,81.322676,4.690398,4.751224,9397.920647,1.636385026,100,0,0,0,2,0
0,32396.62,226776.35,0,7,1,6.711415,2.169652,0,0,15.18756381,0.789192008,0,0,0,2,0
2.97,0,8.92,3,2,0,1898.399585,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
2614.2,2118.86,532800.37,126,96,0,37.995,8.270401,6.405333,807.0719434,-13.11341292,1886994.946,1622129.298,0,23,50,0
15.61,19327.87,96717.38,5,5,0,8.01,4.202764,4.202327,21.011636,0.002184,0,0,0,0,0,0
27.93,3011.5,15392.6,12,5,0,4.17,1.23602,0.513917,6.167,0.0131,2.855219981,2.855219981,0,1,1,0
914.86,6018.77,259433.22,27,39,0,0.140096,0.067484,0.097059,2.620598273,0.011279985,2.0022198,0,0,0,1,0
21.39,0,64.17,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
3.14,784.01,379403.92,482,482,0,9.176517,1.090077,1.089319,525.051584,0.365361549,10020.01,0,0,0,2,0
21.94,0,65.82,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
5.14,783.05,649236.18,779,824,0,286.417343,56.381856,59.638411,46458.32201,0.327180008,0,0,0,0,0,0
0,31305,219135.02,0,7,1,6.08008,2.056072,0,0,14.39250575,0,0,0,0,0,0
158.4,0.69,318.18,2,2,0,56.326627,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
163.83,0,327.67,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,5.7,1,1,0,1.003982,1.003982,1.00351,1.003510264,0.000471636,0,0,0,0,0,0
14.79,529.38,1642365.92,2879,3022,0,31.649559,2.258151,2.369419,6821.556646,2.574987535,1553030894,0,0,0,6,0
3221.64,4480.04,983405,283,16,0,0.513157,0.121316,0.081465,23.05448399,-21.1134337,961357.0274,587082.7363,0,14,103,0
0,0,107.1,1,1,0,0.53,0.53,0.5278,0.5278,0.0022,0,0,0,0,0,0
9174.48,1032.22,972841.62,103,27,0,4.9825,1.643345,0.423506,43.62113318,0.749186791,27830.4376,7808.67659,0,32,41,0
9676.37,46570.37,300586.47,7,5,0,10.918805,7.235761,5.157857,36.105,0.073805,159750.7613,159300,0,2,5,0
18424.89,48149.18,551017.42,9,8,0,44.992054,11.418546,10.14844,91.33595656,0.012411241,0,0,0,0,0,0
0,0,0.95,1,1,0,4.395,4.395,4.394214,4.39421394,0.00078606,0,0,0,0,0,0
6900.67,7993.31,1188813.58,141,27,0,2428.901417,280.702992,56.310753,7939.816235,-360.8354499,2091652.96,2080091.879,0,19,25,0
0,0,537.6,1,1,0,1.99,1.99,1.989748,1.98974798,0.00025202,0,0,0,0,0,0
0,1881.38,244579.02,0,130,1,1.9,0.208538,0,0,27.10995407,2.194645202,0,0,0,3,0
21.65,0,64.95,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
9673.63,8132.74,966339.17,36,76,0,112.746,32.662884,68.954255,2482.353168,0.026041719,1764.042366,1756.272366,0,2,3,0
162.22,0.33,325.1,2,2,0,71.721195,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
161.04,0.84,323.77,2,2,0,54.472037,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
2.58,0,10.32,4,2,0,1058.288728,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
4446.65,87200.67,742071.85,10,8,0,0.447814,0.175894,0.140496,1.40495651,0.00219337,0,0,0,0,0,0
160.03,0.22,320.73,2,3,0,70.99896,33.666667,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,1.45,1,1,0,0.470629,0.470629,0.470158,0.470157784,0.000471636,0,0,0,0,0,0
161.45,0.82,324.53,2,2,0,52.208598,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
163780.12,0,327560.25,2,1,0,0.002465,0.002465,7.00E-05,0.00013944,0.00232568,780,780,0,1,1,0
0,78670.32,472021.93,0,6,1,0,0,0,0,0,0,0,0,0,0,0
24.29,0.59,74.07,3,2,0,66.990612,50.5,33.666159,100.998477,0.001523001,0,0,0,0,0,0
14773.89,39386.73,723796.85,17,12,0,13.507885,2.46504,1.611382,27.39349,2.18698519,10221.63923,0,0,0,16,0
3.3,37447.94,337061.2,9,9,0,70,19.631434,19.630371,176.6733375,0.00957045,0,0,0,0,0,0
0,0,1.87,1,1,0,0.120301,0.120301,0.119829,0.119829473,0.000471636,0,0,0,0,0,0
162.42,0,324.83,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1.47,0.51,6.9,4,2,0,1445.469101,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
6.22,4288.13,433728.72,101,101,0,11.274586,0.658375,0.657242,66.38147871,0.114346012,0,0,0,0,0,0
0,0,62.82,1,1,0,0.953062,0.953062,0.952558,0.95255826,0.000504,0,0,0,0,0,0
162.92,0.15,326.42,2,4,0,47.99895,25.25,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
19.12,0,57.37,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
3.66,77113.44,231351.3,3,3,0,15,7.332983,7.332086,21.99625814,0.00269186,0,0,0,0,0,0
1199.39,2173.15,580552.5,234,138,0,1264.041742,86.524912,59.427887,13906.12561,-1965.68779,10376481.72,10353459.57,0,18,39,0
106.52,0.97,321.5,3,2,0,76.394034,50.5,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
14076,4744.02,799304.32,46,32,1,52.654743,11.666274,8.809154,405.2210656,-31.90030379,3326.113954,4002.073624,0,12,19,0
36.77,3102.03,1129796.05,271,361,0,1000.007417,4.712976,6.277373,1701.168197,0.216102577,0,0,0,0,0,0
156.87,5.4,324.53,2,2,0,74.432244,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,3.85,38452.28,0,9999,1,38,0.003802,0,0,38.017,813.866897,0,0,0,13,0
0,0,2.6,1,1,0,3.15,3.15,3.149528,3.149528364,0.000471636,0,0,0,0,0,0
8782.87,9575.43,768735.67,57,28,0,23.477,5.609592,2.998811,170.9322,-13.86363733,1549372.993,632570.0225,0,9,26,0
0.81,14872.31,312335.48,21,21,0,2.226262,0.337008,0.336068,7.057421,0.01974,0,0,0,0,0,0
0,2073.53,319322.88,0,154,1,1.197972,0.531882,0,0,81.90989038,11.02596283,0,0,0,4,0
0,6541.29,143908.47,0,22,1,7.249416,3.497687,0,0,76.94912401,1.699107011,0,0,0,1,0
10.98,652.71,1337841.2,1407,2026,0,261.89,2.408585,3.467495,4878.765091,1.027110559,455.4575146,0,0,0,8,0
0,2081.99,229018.6,0,110,1,2.995,0.433954,0,0,47.73491496,2.067947413,0,0,0,2,0
0,1989.17,226764.83,0,114,1,0.735247,0.311136,0,0,35.46949621,0.827195526,0,0,0,2,0
10269.07,16752.07,316681.52,8,14,0,11.544906,1.835974,3.212181,25.69744967,0.006191869,548.763437,0,0,0,6,0
158.55,1.78,320.67,2,2,0,59.818676,50.5,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
0,1.65,3.3,0,2,0,0.949057,0.499528,0,0,0.99905674,223.4322102,0,0,0,5,0
158.66,0,317.32,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
25.14,0.08,75.58,3,2,0,89.377923,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,0,13.22,1,1,0,11,11,10.99938,10.99938,0.00062,0,0,0,0,0,0
10.77,1046.93,1615942.35,1507,1528,0,1.342431,0.386105,0.390753,588.8648127,1.104067079,100,0,0,0,2,0
72346.7,5896.79,910134.8,5,93,0,2999.99,120.218386,2236.061666,11180.30833,0.001553992,59339.07604,0,0,0,34,0
50.84,429.69,1630386.18,603,3723,0,65.548354,0.325192,2.006568,1209.960637,0.730177958,3.605315715,0,0,0,3,0
164.7,0,329.4,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,14.87,1,1,0,22,22,21.99938,21.99938,0.00062,0,0,0,0,0,0
83.87,653.37,141381.47,190,192,0,1.018579,0.141219,0.142286,27.03431684,0.079821,0,0,0,0,0,0
160.54,0.21,321.5,2,2,0,64.979829,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1399.42,200117.58,0,143,1,2.507793,1.191433,0,0,170.3748498,3.609508821,0,0,0,2,0
32.43,3016.12,1490477.42,481,489,0,24.815796,0.571675,0.582446,280.156466,-0.607219961,20291.01,100,0,1,2,0
0,0,535.1,1,1,0,5,5,4.99938,4.99938,0.00062,0,0,0,0,0,0
1739.48,57164.83,119548.1,3,2,0,1.395,1.1975,1.1,3.3,-0.905,3.12E-08,0,0,0,2,0
0,0,9.17,1,1,0,0.61,0.61,0.60938,0.60938,0.00062,0,0,0,0,0,0
108.18,0,324.53,3,2,0,92.143511,50.5,33.666157,100.9984698,0.001530218,0,0,0,0,0,0
566.78,21176,498178.37,57,22,0,19.941851,1.370483,0.533526,30.41098227,-0.260364635,1391.762004,1391.762004,0,6,7,0
33.41,0,100.23,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
